TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-11,2026-05-11,CM,NSE,STK,22468,INE0RDH01021,ADDICTIVE,SM,,,,,ADDICTIVE LEARNING TECH L,85.00,85.00,80.75,80.75,80.75,85.00,,80.75,,,5500,447775.00,11,F1,500,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,19761,INE982B01027,ADFFOODS,EQ,,,,,ADF FOODS LIMITED,273.30,277.50,267.40,272.45,273.40,273.35,,272.50,,,252867,69123160.00,4692,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,763159,INE20PL01012,ADISOFT,ST,,,,,ADISOFT TECHNOLOGIES LTD,224.00,238.35,218.00,232.30,231.80,227.00,,232.30,,,252000,58796400.00,262,F1,800,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,6018,INE404A01024,ABSLAMC,EQ,,,,,ADIT BIRL SUN LIF AMC LTD,1067.00,1076.60,1044.30,1059.30,1061.00,1072.40,,1059.30,,,390828,413720872.00,31657,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,21614,INE674K01013,ABCAPITAL,EQ,,,,,ADITYA BIRLA CAPITAL LTD.,358.00,358.50,351.35,352.95,353.65,362.95,,352.95,,,3130787,1111285393.25,52154,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,30108,INE647O01011,ABFRL,EQ,,,,,ADITYA BIRLA FASHION & RT,65.55,65.78,64.21,64.99,64.90,66.33,,65.00,,,3055035,198297817.73,15818,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,756843,INE14LE01019,ABLBL,EQ,,,,,ADITYA BIRLA LIFES BRAN L,114.75,114.75,106.40,107.66,107.40,114.06,,107.67,,,1537401,168333807.33,23550,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,15239,INE865C01022,BIRLAMONEY,EQ,,,,,ADITYA BIRLA MONEY LTD,145.65,148.90,143.21,146.60,146.90,145.87,,146.59,,,45277,6597816.73,666,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,625,INE055A01016,ABREL,EQ,,,,,ADITYA BIRLA REAL EST LTD,1481.30,1482.80,1346.00,1378.00,1371.80,1485.80,,1377.90,,,1209220,1664776985.30,68356,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,758858,INE819V01029,CPPLUS,EQ,,,,,ADITYA INFOTECH LIMITED,2492.10,2537.00,2460.00,2517.70,2515.00,2508.30,,2517.70,,,142416,355349311.30,15706,F1,1,,,,,
2026-05-11,2026-05-11,CM,NSE,STK,25248,INE01YQ01013,AUSL,SM,,,,,ADITYA ULTRA STEEL LTD,21.75,21.75,21.15,21.15,21.15,21.75,,21.15,,,4000,85800.00,2,F1,2000,,,,,
